01-11-22,540.6552,541.026,0.3707999999999174
01-11-23,540.6305,541.2732,0.6426999999999907
01-12-00,540.5316,541.1002,0.5685999999999467
01-12-01,540.6057,541.4957,0.8900000000001
01-12-02,541.3474,541.916,0.5686000000000604
01-12-03,541.4957,541.8665,0.3707999999999174
01-12-04,541.6688,542.1138,0.44499999999993634
01-12-05,541.8665,542.2621,0.39560000000005857
01-12-06,541.9407,542.4104,0.4696999999999889
01-12-07,541.9407,542.534,0.5932999999999993
01-12-08,540.3338,542.0396,1.7057999999999538
01-12-09,537.8863,540.408,2.52170000000001
01-12-10,534.8209,537.9852,3.164299999999912
01-12-11,533.5848,534.9197,1.3349000000000615
01-12-12,532.8184,533.8073,0.9889000000000578
01-12-13,532.9173,533.8814,0.9641000000000304
01-12-14,533.387,534.0298,0.6428000000000793
01-12-15,533.9062,535.4142,1.5080000000000382
01-12-16,535.1422,537.565,2.422800000000052
01-12-17,537.3672,539.246,1.8787999999999556
01-12-18,539.0977,540.5068,1.4090999999999667
01-12-19,540.3091,540.8035,0.4944000000000415
01-12-20,540.3091,540.7293,0.42020000000002256
01-12-21,540.3338,540.8777,0.5439000000000078
01-12-22,540.581,540.9518,0.3708000000000311
01-12-23,540.6057,541.1496,0.5439000000000078
01-13-00,540.9766,541.2979,0.32130000000006476
01-13-01,540.9024,541.3968,0.4944000000000415
01-13-02,541.1743,541.6688,0.49450000000001637
01-13-03,541.3721,541.7924,0.42029999999999745
01-13-04,541.5699,541.9901,0.42020000000002256
01-13-05,541.5452,541.916,0.3708000000000311
01-13-06,541.5946,541.8913,0.2966999999999871
01-13-07,541.1743,541.7677,0.5933999999999742
01-13-08,540.2349,541.2979,1.0629999999999882
01-13-09,539.1472,540.3585,1.2113000000000511
01-13-10,537.8863,539.3202,1.4338999999999942
01-13-11,535.4636,537.9852,2.5215999999999212
01-13-12,533.5601,535.5872,2.0271000000000186
01-13-13,533.8073,534.6973,0.8899999999999864
01-13-14,534.5736,536.5761,2.002499999999941
01-13-15,536.4772,538.1088,1.6315999999999349
01-13-16,537.8369,539.4438,1.606899999999996
01-13-17,539.2708,541.6688,2.3980000000000246
01-13-18,541.471,542.5093,1.0383000000000493
01-13-19,542.3115,542.7812,0.4696999999999889
01-13-20,542.3857,542.806,0.42029999999999745
01-13-21,542.6576,543.251,0.5933999999999742
01-13-22,542.7812,543.3746,0.5933999999999742
01-13-23,542.8801,543.3746,0.49450000000001637
01-14-00,543.0285,543.7701,0.7415999999999485
01-14-01,543.5971,544.1409,0.5438000000000329
01-14-02,543.8443,544.6601,0.8158000000000811
01-14-03,544.2893,544.8084,0.5190999999999804
